Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
0.0000	0.0877	0.0010	0.3147	1.0000	Apoptosis	0.000011	0.000006	Proliferation	0.001681	0.000129	Invasion	0.001468	0.000121	Quiescence	0.048165	0.000776	Invasion -- Quiescence	0.000088	0.000026	Proliferation -- Quiescence	0.000068	0.000021	<nil>	0.948519	0.000793
0.1000	0.2099	0.0017	0.7539	1.0000	Apoptosis -- Quiescence	0.000021	0.000015	Apoptosis	0.000328	0.000069	Invasion	0.008659	0.000366	Proliferation -- Quiescence	0.000872	0.000110	Quiescence	0.136424	0.001438	<nil>	0.842248	0.001517	Proliferation	0.009880	0.000400	Invasion -- Quiescence	0.001495	0.000147	Invasion -- Proliferation -- Quiescence	0.000007	0.000007	Invasion -- Proliferation	0.000065	0.000026
0.2000	0.2756	0.0020	1.1148	1.0000	<nil>	0.738572	0.001878	Quiescence	0.209222	0.001746	Proliferation -- Quiescence	0.002929	0.000215	Invasion	0.019852	0.000581	Proliferation	0.021989	0.000619	Invasion -- Quiescence	0.005577	0.000303	Invasion -- Proliferation	0.000593	0.000093	Invasion -- Proliferation -- Quiescence	0.000124	0.000041	Apoptosis -- Invasion	0.000008	0.000008	Apoptosis -- Proliferation	0.000005	0.000005	Apoptosis -- Quiescence	0.000185	0.000053	Apoptosis -- Invasion -- Quiescence	0.000004	0.000004	Apoptosis	0.000940	0.000126
0.3000	0.3070	0.0021	1.4258	1.0000	Quiescence	0.267854	0.001915	Proliferation -- Quiescence	0.006855	0.000341	Invasion	0.030909	0.000733	Invasion -- Proliferation -- Quiescence	0.000373	0.000077	<nil>	0.640712	0.002071	Proliferation	0.035235	0.000794	Invasion -- Quiescence	0.013527	0.000481	Invasion -- Proliferation	0.001788	0.000176	Apoptosis -- Invasion -- Proliferation	0.000006	0.000006	Apoptosis -- Proliferation -- Quiescence	0.000002	0.000002	Apoptosis -- Invasion	0.000074	0.000034	Apoptosis -- Invasion -- Quiescence	0.000033	0.000024	Apoptosis	0.002114	0.000195	Apoptosis -- Proliferation	0.000057	0.000026	Apoptosis -- Quiescence	0.000462	0.000087
0.4000	0.3173	0.0022	1.6953	1.0000	Quiescence	0.312890	0.002015	Proliferation -- Quiescence	0.012708	0.000470	Invasion	0.040454	0.000843	Invasion -- Proliferation -- Quiescence	0.001031	0.000130	<nil>	0.551396	0.002160	Proliferation	0.047846	0.000928	Invasion -- Quiescence	0.024637	0.000660	Invasion -- Proliferation	0.003566	0.000253	Apoptosis -- Proliferation -- Quiescence	0.000042	0.000025	Apoptosis -- Invasion	0.000239	0.000065	Apoptosis -- Invasion -- Quiescence	0.000111	0.000042	Apoptosis	0.003526	0.000254	Apoptosis -- Quiescence	0.001274	0.000145	Apoptosis -- Invasion -- Proliferation	0.000020	0.000020	Apoptosis -- Proliferation	0.000261	0.000067
0.5000	0.3113	0.0022	1.9273	1.0000	Proliferation -- Quiescence	0.018586	0.000576	Invasion	0.048715	0.000929	Invasion -- Proliferation	0.006214	0.000335	Invasion -- Proliferation -- Quiescence	0.002170	0.000191	Quiescence	0.345622	0.002074	<nil>	0.471601	0.002175	Proliferation	0.060097	0.001038	Invasion -- Quiescence	0.037589	0.000817	Apoptosis -- Invasion -- Proliferation -- Quiescence	0.000008	0.000007	Apoptosis -- Quiescence	0.002578	0.000214	Apoptosis -- Proliferation	0.000668	0.000107	Apoptosis -- Invasion -- Quiescence	0.000319	0.000074	Apoptosis	0.005062	0.000304	Apoptosis -- Invasion	0.000593	0.000101	Apoptosis -- Proliferation -- Quiescence	0.000083	0.000035	Apoptosis -- Invasion -- Proliferation	0.000097	0.000037
0.6000	0.3002	0.0022	2.1213	1.0000	<nil>	0.403006	0.002145	Quiescence	0.368799	0.002111	Proliferation -- Quiescence	0.024093	0.000657	Proliferation	0.069284	0.001114	Invasion	0.054702	0.000985	Invasion -- Quiescence	0.051517	0.000959	Invasion -- Proliferation	0.010017	0.000429	Invasion -- Proliferation -- Quiescence	0.003729	0.000257	Apoptosis -- Invasion -- Proliferation -- Quiescence	0.000048	0.000029	Apoptosis -- Invasion -- Quiescence	0.000701	0.000108	Apoptosis	0.007348	0.000369	Apoptosis -- Proliferation	0.001024	0.000137	Apoptosis -- Quiescence	0.004260	0.000273	Apoptosis -- Invasion	0.001022	0.000136	Apoptosis -- Invasion -- Proliferation	0.000239	0.000064	Apoptosis -- Proliferation -- Quiescence	0.000210	0.000058
0.7000	0.2815	0.0021	2.2856	1.0000	<nil>	0.343398	0.002078	Quiescence	0.383233	0.002129	Proliferation	0.077381	0.001174	Proliferation -- Quiescence	0.029896	0.000733	Invasion	0.059425	0.001028	Invasion -- Quiescence	0.066496	0.001084	Invasion -- Proliferation	0.013796	0.000507	Invasion -- Proliferation -- Quiescence	0.005235	0.000308	Apoptosis -- Invasion -- Quiescence	0.001157	0.000145	Apoptosis	0.010058	0.000432	Apoptosis -- Quiescence	0.005761	0.000321	Apoptosis -- Proliferation	0.001541	0.000167	Apoptosis -- Proliferation -- Quiescence	0.000535	0.000094	Apoptosis -- Invasion	0.001557	0.000169	Apoptosis -- Invasion -- Proliferation -- Quiescence	0.000062	0.000033	Apoptosis -- Invasion -- Proliferation	0.000471	0.000094
0.8000	0.2635	0.0021	2.4228	1.0000	Quiescence	0.393072	0.002144	Proliferation	0.083549	0.001219	Proliferation -- Quiescence	0.033894	0.000782	Invasion -- Proliferation -- Quiescence	0.007187	0.000363	<nil>	0.292617	0.001994	Invasion	0.060919	0.001042	Invasion -- Quiescence	0.081384	0.001195	Invasion -- Proliferation	0.018225	0.000584	Apoptosis -- Invasion -- Quiescence	0.001723	0.000174	Apoptosis	0.012917	0.000492	Apoptosis -- Invasion	0.002482	0.000214	Apoptosis -- Quiescence	0.007847	0.000375	Apoptosis -- Invasion -- Proliferation -- Quiescence	0.000136	0.000046	Apoptosis -- Proliferation	0.002345	0.000208	Apoptosis -- Invasion -- Proliferation	0.000791	0.000121	Apoptosis -- Proliferation -- Quiescence	0.000912	0.000126
